Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
TCS,-2.2,68182,31.61,476598,362119,114479,722552,2244,2026-06-03 08:58:59
