Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
LTIM,-2.52,9284,25.22,44986,35926,9060,126932,6001,2026-01-20 04:51:37
