Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
ADANIPOWER,-2.17,239509,26.59,28711,22680,6031,39421,183,2026-04-13 06:21:40
