Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
BOSCHLTD,2.44,133,39.01,15244,10966,4278,19706,30995,2026-04-01 05:59:25
