Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
PNBHOUSING,4.71,100279,31.5,46529,35384,11145,171311,977,2026-04-21 06:07:14
