Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
TATAELXSI,-4.44,17822,31.6,95679,72706,22973,159189,3513,2026-07-15 06:20:51
