Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
DMART,-3.21,18304,23.12,78611,63850,14761,127486,4075,2026-07-13 07:28:28
