Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
HDFCAMC,2.43,13352,48.36,44297,29858,14439,174383,2725,2025-12-18 11:43:42
