Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
KAYNES,-10.0,36262,79.85,144900,80567,64333,419775,3388,2026-05-14 06:49:39
