Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
KALYANKJIL,-2.99,222140,22.44,73742,60225,13517,149707,355,2026-05-13 06:52:18
