Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
JSWENERGY,-3.04,101764,25.2,47645,38055,9590,79227,525,2026-05-12 06:41:07
