Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
IDFCFIRSTB,6.82,2538969,26.39,85054,67297,17757,169967,85,2026-07-27 07:38:32
