Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
HCLTECH,-6.67,489004,56.09,290849,186334,104515,539277,1293,2026-04-22 06:04:28
