Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
OFSS,3.73,36017,24.76,64797,51938,12859,308073,8816,2026-04-23 06:10:41
