Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
COALINDIA,-6.36,1598588,61.14,114176,70853,43323,243631,444,2026-05-27 08:07:59
