Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
GODFRYPHLP,2.04,9197,28.71,2443,1898,545,2632,2070,2026-04-10 06:02:18
