Symbol,%Change PreMarket,Qty Traded,%Change OI,Latest OI,Previous OI,Change In OI,Volume,Underlying Price,Timestamp
INFY,-3.27,716854,20.26,478092,397546,80546,725506,1171,2026-04-24 06:14:27
